"campaignid","sample","family","genus","species","maxn"
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Berycidae","Centroberyx","lineatus",6
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Carangidae","Pseudocaranx","spp",41
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Cheilodactylidae","Nemadactylus","valenciennesi",2
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Enoplosidae","Enoplosus","armatus",2
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Heterodontidae","Heterodontus","portusjacksoni",1
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Labridae","Austrolabrus","maculatus",3
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Labridae","Bodianus","frenchii",1
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Labridae","Coris","auricularis",24
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Labridae","Ophthalmolepis","lineolatus",4
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Labridae","Pseudolabrus","biserialis",5
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Monacanthidae","Meuschenia","flavolineata",2
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Monacanthidae","Meuschenia","galii",1
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Mullidae","Upeneichthys","sp1",1
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Muraenidae","Gymnothorax","woodwardi",1
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Pomacentridae","Chromis","klunzingeri",16
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Scorpididae","Neatypus","obliquus",20
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Sparidae","Chrysophrys","auratus",6
"2014-12_Geographe.Bay_stereoBRUVs","RC1","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Aulopidae","Latropiscis","purpurissatus",1
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Berycidae","Centroberyx","lineatus",2
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Chaetodontidae","Chelmonops","curiosus",1
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Dasyatidae","Bathytoshia","brevicaudata",1
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Glaucosomatidae","Glaucosoma","hebraicum",2
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Heterodontidae","Heterodontus","portusjacksoni",1
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Labridae","Austrolabrus","maculatus",1
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Labridae","Bodianus","frenchii",2
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Labridae","Coris","auricularis",9
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Labridae","Ophthalmolepis","lineolatus",3
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Labridae","Pseudolabrus","biserialis",3
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Monacanthidae","Meuschenia","flavolineata",2
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Monacanthidae","Meuschenia","galii",1
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Monacanthidae","Meuschenia","hippocrepis",1
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Muraenidae","Gymnothorax","woodwardi",2
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Myliobatidae","Myliobatis","tenuicaudatus",2
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Aracanidae","Caprichthys","gymnura",1
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Scorpididae","Neatypus","obliquus",88
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Serranidae","Epinephelides","armatus",1
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Serranidae","Othos","dentex",1
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Sparidae","Chrysophrys","auratus",1
"2014-12_Geographe.Bay_stereoBRUVs","RC2","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","RC3","Carangidae","Seriola","hippos",1
"2014-12_Geographe.Bay_stereoBRUVs","RC3","Labridae","Austrolabrus","maculatus",1
"2014-12_Geographe.Bay_stereoBRUVs","RC3","Labridae","Bodianus","frenchii",1
"2014-12_Geographe.Bay_stereoBRUVs","RC3","Labridae","Coris","auricularis",11
"2014-12_Geographe.Bay_stereoBRUVs","RC3","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","RC3","Labridae","Ophthalmolepis","lineolatus",4
"2014-12_Geographe.Bay_stereoBRUVs","RC3","Labridae","Pseudolabrus","biserialis",2
"2014-12_Geographe.Bay_stereoBRUVs","RC3","Labridae","Suezichthys","cyanolaemus",1
"2014-12_Geographe.Bay_stereoBRUVs","RC3","Mullidae","Upeneichthys","spp",1
"2014-12_Geographe.Bay_stereoBRUVs","RC3","Scorpididae","Neatypus","obliquus",17
"2014-12_Geographe.Bay_stereoBRUVs","RC3","Serranidae","Caesioperca","rasor",4
"2014-12_Geographe.Bay_stereoBRUVs","RC3","Serranidae","Epinephelides","armatus",2
"2014-12_Geographe.Bay_stereoBRUVs","RC3","Sparidae","Chrysophrys","auratus",1
"2014-12_Geographe.Bay_stereoBRUVs","RC3","Urolophidae","Trygonoptera","ovalis",1
